SalePrice,GrLivArea,TotalBsmtSF,GarageCars,GarageArea,LotArea,OverallQual,OverallCond,KitchenQual,ExterQual,YearBuilt,YearRemodAdd,FullBath,TotRmsAbvGrd,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseAge,YearsSinceRemodel,TotalBathrooms
157900,1442,1442,1,301,9750,6,6,3,3,1958,1958,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52,52,1
116000,1250,686,1,280,8248,5,7,2,3,1918,1950,1,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92,60,1
224900,1661,1649,2,598,12137,7,5,4,3,1998,1998,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,12,2
137000,1008,1008,1,275,11425,5,6,3,3,1954,1954,1,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56,56,1
271000,1689,1568,3,857,13265,8,5,4,4,2002,2002,2,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8,8,2
155000,1052,1010,2,440,8816,6,7,3,3,1971,1971,1,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,39,1
224000,1358,1358,2,484,6371,7,5,4,4,2009,2010,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,2
183000,1640,798,2,595,7226,7,5,4,4,2003,2003,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
93000,936,936,2,576,6000,4,4,3,2,1953,1953,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,57,57,1
225000,1733,847,2,433,12394,7,5,4,4,2003,2003,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
139500,1489,778,1,240,9900,6,7,3,3,1940,1950,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,70,60,2
232600,1489,1489,2,776,11216,8,5,4,4,2006,2006,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
385000,2084,2078,3,1220,14803,10,5,5,5,2007,2008,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
109500,784,784,0,0,6130,5,6,4,3,1924,1950,1,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86,60,1
189000,1434,1454,2,527,8529,7,5,4,4,2001,2001,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9,9,2
185000,2126,1013,2,538,28698,5,5,3,3,1967,1967,2,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43,43,2
147400,1223,600,2,480,2544,7,5,4,4,2005,2005,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,5,2
166000,1392,1392,2,458,11900,6,5,3,3,1957,1957,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53,53,1
151000,1200,600,2,480,3180,7,5,4,3,2005,2005,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,5,2
237000,1829,941,2,613,9548,7,6,4,4,2003,2003,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
167000,1516,1516,2,472,10004,6,6,3,3,1964,1964,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46,46,1
139950,1144,1144,2,456,7875,5,6,3,3,1961,1961,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49,49,1
128000,1067,1067,2,436,9600,4,7,4,3,1950,1995,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,60,15,2
153500,1559,1559,2,812,8100,5,6,3,3,1948,1973,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,62,37,1
100000,987,483,1,264,1680,6,5,3,3,1973,1973,1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,37,1
144000,1099,1099,1,352,9525,5,6,4,3,1995,2006,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,4,1
130500,1200,768,1,240,11767,5,6,3,3,1946,1995,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64,15,1
140000,1482,672,1,400,12155,6,8,2,3,1925,1950,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,85,60,2
157500,1539,650,2,686,10440,5,8,4,3,1904,2002,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,106,8,2
174900,1165,1127,2,490,9020,6,7,3,3,1966,1966,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44,44,1
141000,1800,1800,0,0,8000,5,4,3,3,1961,1961,2,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,49,49,2
153900,1416,876,3,720,12665,5,8,3,3,1915,1950,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,95,60,1
171000,1701,1390,2,611,16647,5,5,3,3,1975,1981,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,35,29,2
213000,1775,740,2,425,9317,7,5,4,4,1993,1993,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17,17,2
133500,864,864,1,338,15523,5,6,3,3,1972,1972,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,38,1
240000,2358,907,2,360,45600,6,8,3,3,1908,1997,3,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,102,13,3
187000,1855,528,2,512,9600,6,7,3,4,1976,1994,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,34,16,2
131500,848,848,2,420,4435,6,5,4,4,2003,2003,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,1
215000,1456,1273,2,400,3196,8,5,4,4,2003,2003,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
164000,1646,918,1,240,7128,7,5,3,3,1941,1950,2,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69,60,2
158000,1445,1127,2,645,12095,6,6,3,3,1964,1964,1,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,46,46,1
170000,1779,1763,2,454,17920,5,4,3,3,1955,1974,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,55,36,1
127000,1040,1040,1,260,6897,5,8,3,3,1962,2010,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48,0,1
147000,1026,940,2,576,10970,6,6,3,3,1978,1978,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,32,1
174000,1481,702,2,343,8125,6,5,3,3,1994,1995,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,15,2
152000,1370,1090,2,479,10400,7,5,3,3,1976,1976,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,34,2
250000,2654,1054,2,619,11029,6,7,4,3,1968,1984,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,42,26,2
189950,1426,912,1,216,7642,7,8,4,4,1918,1998,1,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92,12,1
131500,1039,1039,2,504,11625,5,4,3,3,1965,1965,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,45,45,1
152000,1097,1040,2,480,9672,6,5,3,3,1984,1985,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,26,25,2
132500,1148,1148,1,672,7931,5,5,3,3,1959,1959,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,51,1
250580,1372,1372,2,529,8640,7,5,4,4,2007,2008,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,2,2
148500,1002,1002,2,902,8750,5,6,3,3,1970,1970,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,40,1
248900,1646,1638,3,870,10656,8,5,4,4,2006,2007,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,3,2
129000,1120,1040,2,544,6970,4,5,2,3,1961,1961,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49,49,1
169000,2320,0,2,672,14762,5,6,3,3,1948,1950,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,62,60,2
236000,1949,1050,2,574,9938,7,5,4,4,1993,1994,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17,16,2
109500,894,894,1,308,6600,5,5,3,3,1962,1962,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48,48,1
200500,1682,804,2,523,8750,6,5,4,3,1998,1998,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,12,2
116000,910,105,2,414,8892,5,7,4,4,1953,1996,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57,14,1
133000,1268,832,1,288,12144,5,7,3,4,1949,1950,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61,60,1
66500,1131,676,1,200,5720,5,6,3,3,1941,1950,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,69,60,1
303477,2610,1184,2,550,9000,8,5,5,4,2007,2007,2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3,2
132250,1040,1064,2,648,25286,4,5,3,3,1963,1963,1,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,47,47,1
350000,2224,1462,3,738,8834,9,5,5,4,2004,2005,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,5,2
148000,1155,1109,2,576,11782,5,7,4,3,1961,1995,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49,15,1
136500,864,864,1,336,7000,5,8,3,4,1978,2005,1,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,5,1
157000,1090,1090,2,450,7024,5,5,3,3,2005,2006,1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,1
187500,1717,1156,2,400,13758,7,5,4,4,1990,1991,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20,19,2
178000,1593,808,2,389,9636,6,5,3,3,1992,1993,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,17,2
118500,2230,795,1,440,6204,4,5,3,4,1912,1950,1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,98,60,1
100000,892,892,1,288,7150,5,5,3,3,1967,1967,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43,43,1
328900,1709,1698,2,506,5119,9,5,4,4,1999,2000,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,10,2
145000,1712,1626,2,588,8393,5,5,3,3,1959,2005,2,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,5,2
135500,1393,816,1,300,16466,5,7,3,3,1955,1955,1,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55,55,1
268000,2217,2217,2,621,15865,8,6,4,4,1970,1970,2,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40,40,2
149500,1505,1505,2,505,12160,6,4,3,3,1953,1953,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,57,57,1
122900,924,672,2,576,8064,5,7,3,3,1949,2006,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61,4,1
172500,1683,918,2,440,11184,6,5,3,3,1978,1978,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,32,32,2
154500,1068,1059,1,264,8414,6,8,3,3,1963,2003,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,47,7,1
165000,1383,1383,1,354,13284,5,5,3,3,1954,1954,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,56,56,1
118858,1535,0,2,400,7018,5,5,3,3,1979,1979,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31,31,2
140000,1796,780,2,483,7056,6,5,3,3,1963,1963,1,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,47,47,1
106500,951,951,1,327,8765,4,6,3,3,1936,1950,1,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74,60,1
142953,2240,0,2,528,7018,5,5,3,3,1979,1979,2,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31,31,2
611657,2364,2330,3,820,12919,9,5,5,5,2009,2010,2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,0,2
135000,1236,912,1,288,6993,5,7,3,3,1961,1994,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,49,16,1
110000,858,858,1,684,7340,4,6,3,3,1971,1971,1,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,39,39,1
153000,1306,992,1,756,8712,5,7,3,3,1957,2000,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,53,10,1
180000,1509,783,2,393,7875,7,5,4,4,2003,2003,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
240000,1670,1670,3,690,14859,7,5,4,4,2006,2006,2,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,2
125500,902,876,1,288,6173,5,6,3,3,1967,1967,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,43,43,1
128000,1063,1056,1,280,9920,5,5,3,3,1954,1954,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56,56,1
255000,1636,1623,3,865,13501,8,5,4,4,2006,2006,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
250000,2057,1017,1,180,11500,7,7,4,4,1936,1987,1,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74,23,1
131000,902,864,2,484,8885,5,5,3,3,1983,1983,1,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,27,27,1
174000,1484,742,2,390,12589,6,5,4,4,2005,2005,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,2
154300,2274,1105,2,480,11600,5,5,3,3,1960,1960,2,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,50,2
143500,1268,1268,1,252,9286,5,7,4,3,1977,1989,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,21,1
88000,1015,768,1,450,6120,5,7,3,3,1925,1950,1,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,60,1
145000,2002,1001,3,871,6270,5,6,3,3,1949,1950,2,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61,60,2
173733,1224,612,2,528,3000,6,5,4,4,2009,2009,2,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,2
75000,1092,546,1,286,2001,4,5,3,3,1970,1970,1,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,40,1
35311,480,480,1,308,9000,2,3,3,3,1949,1950,0,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61,60,0
135000,1229,1134,1,284,17140,4,6,3,3,1956,1956,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54,54,1
238000,2127,1104,3,833,13125,7,5,4,4,1991,1991,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,19,19,2
176500,1414,1184,2,601,11029,6,8,3,5,1958,2002,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,52,8,1
201000,1721,928,2,471,8462,6,5,4,4,1994,1994,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16,16,2
145900,2200,1272,0,0,8777,5,7,3,3,1900,2003,2,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110,7,2
169990,1316,1316,2,397,10237,6,5,4,4,2005,2006,2,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,2
193000,1617,1604,2,533,8012,6,5,4,4,1993,1994,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17,16,2
207500,1686,1686,2,612,10240,6,6,3,3,1980,1980,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,30,30,2
175000,1126,1126,2,540,15611,5,6,5,3,1977,1977,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,33,33,2
285000,2374,1181,3,656,11999,8,5,5,4,2003,2004,2,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,6,2
176000,1978,832,2,486,9900,7,5,3,3,1968,1968,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,42,42,2
236500,1788,1753,2,522,11838,8,5,5,4,2001,2001,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,9,2
222000,2236,964,2,642,13006,7,5,4,3,1997,1997,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,13,2
201000,1466,1466,3,610,8925,8,5,4,4,2007,2007,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,3,2
117500,925,925,1,429,9100,5,6,3,3,1965,1965,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45,45,1
320000,1905,1905,3,788,11670,9,5,5,5,2006,2006,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,4,2
190000,1500,1500,2,570,8487,7,5,4,4,2004,2004,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,2
242000,2069,585,2,505,27650,7,7,4,3,1960,2007,2,9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50,3,2
79900,747,600,2,528,5825,4,5,3,3,1926,1953,1,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84,57,1
184900,1200,1176,2,555,10083,7,5,4,4,2003,2003,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7,7,2
253000,1971,1113,2,689,9675,7,5,4,4,2005,2005,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,5,2
239799,1962,1391,3,868,8760,7,5,4,4,2006,2006,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,2
244400,2403,1032,1,349,24090,7,7,3,3,1940,1950,2,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,60,2
150900,1728,1728,2,574,12640,6,5,3,3,1976,1976,2,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,34,34,2
214000,2060,992,2,390,8755,7,5,4,4,1999,1999,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,11,2
150000,1440,1440,0,0,7711,4,3,3,3,1977,1977,2,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,33,2
143000,1632,1632,2,576,25000,5,4,3,3,1967,1967,2,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,43,43,2
137500,1344,819,2,525,14375,6,6,4,3,1958,1958,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52,52,1
124900,1869,1088,2,456,8820,5,6,3,3,1890,1996,1,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,120,14,1
143000,1144,1144,1,796,8163,5,6,3,3,1959,1959,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51,51,1
270000,1629,1616,3,808,14536,8,5,4,4,2002,2003,2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,7,2
192500,1776,936,2,474,14006,7,5,4,4,2002,2002,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,8,2
197500,1381,1161,2,676,9360,6,7,4,3,1972,2006,1,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,38,4,1
129000,864,864,2,720,7200,5,8,4,3,1950,2002,1,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60,8,1
119900,965,828,1,300,7800,5,5,3,3,1965,1965,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,45,45,1
133900,768,768,1,396,7200,5,8,3,3,1972,2003,1,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,7,1
172000,1968,784,2,530,11075,5,4,3,3,1969,1969,2,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,41,41,2
127500,980,945,0,0,9400,6,5,3,3,1975,1975,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,35,2
145000,1958,979,2,492,7136,6,6,3,3,1946,1950,2,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64,60,2
124000,1229,561,2,462,1300,6,6,3,3,1980,1980,1,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,30,1
132000,1057,1057,2,576,7420,5,5,3,3,1962,1962,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48,48,1
185000,1337,1337,2,531,8450,7,5,4,4,2003,2003,2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,7,2
155000,1416,696,2,484,2572,7,5,4,4,1999,1999,2,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11,11,2
116500,858,858,0,0,7207,5,7,3,3,1958,2008,1,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,52,2,1
272000,2872,1330,2,619,12227,6,7,3,3,1977,1995,2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,33,15,2
155000,1548,804,2,440,2308,6,6,4,3,1976,1976,2,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,34,34,2
239000,1800,1800,2,702,11923,9,5,5,4,2007,2007,2,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
214900,1894,817,2,510,11316,7,5,4,4,2002,2003,2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,8,7,2
178900,1484,783,2,393,10237,6,5,4,4,2005,2007,2,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,3,2
160000,1308,728,1,256,9600,5,7,3,4,1940,1950,1,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70,60,1
135000,1098,1098,1,260,7390,5,7,3,3,1955,1955,1,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55,55,1
